DATE,SURPRISE_STD,TIME_EST,DATETIME,DATETIME_CET
04-Sep-2003 00:00:00,1.21387336598321,08:30,04-Sep-2003 08:30:00,04-Sep-2003 14:30:00
11-Sep-2003 00:00:00,1.28283153052233,08:30,11-Sep-2003 08:30:00,11-Sep-2003 14:30:00
18-Sep-2003 00:00:00,-0.564012555233734,08:30,18-Sep-2003 08:30:00,18-Sep-2003 14:30:00
25-Sep-2003 00:00:00,-1.0876636172026,08:30,25-Sep-2003 08:30:00,25-Sep-2003 14:30:00
02-Oct-2003 00:00:00,0.0582416930228968,08:30,02-Oct-2003 08:30:00,02-Oct-2003 14:30:00
09-Oct-2003 00:00:00,-0.607752066693928,08:30,09-Oct-2003 08:30:00,09-Oct-2003 14:30:00
16-Oct-2003 00:00:00,-0.0443219283904258,08:30,16-Oct-2003 08:30:00,16-Oct-2003 14:30:00
23-Oct-2003 00:00:00,0.0781021103437051,08:30,23-Oct-2003 08:30:00,23-Oct-2003 14:30:00
30-Oct-2003 00:00:00,0.106989990083061,08:30,30-Oct-2003 08:30:00,30-Oct-2003 14:30:00
06-Nov-2003 00:00:00,-1.89506820757902,08:30,06-Nov-2003 08:30:00,06-Nov-2003 14:30:00
13-Nov-2003 00:00:00,0.251021696928685,08:30,13-Nov-2003 08:30:00,13-Nov-2003 14:30:00
20-Nov-2003 00:00:00,-0.650617952758779,08:30,20-Nov-2003 08:30:00,20-Nov-2003 14:30:00
27-Nov-2003 00:00:00,-0.273153540277386,08:30,27-Nov-2003 08:30:00,27-Nov-2003 14:30:00
04-Dec-2003 00:00:00,0.67350693811678,08:30,04-Dec-2003 08:30:00,04-Dec-2003 14:30:00
11-Dec-2003 00:00:00,1.1034471160118,08:30,11-Dec-2003 08:30:00,11-Dec-2003 14:30:00
18-Dec-2003 00:00:00,-0.79499910976254,08:30,18-Dec-2003 08:30:00,18-Dec-2003 14:30:00
25-Dec-2003 00:00:00,-0.0216076681114936,08:30,25-Dec-2003 08:30:00,25-Dec-2003 14:30:00
01-Jan-2004 00:00:00,-0.690979446023646,08:30,01-Jan-2004 08:30:00,01-Jan-2004 14:30:00
08-Jan-2004 00:00:00,0.431803912071756,08:30,08-Jan-2004 08:30:00,08-Jan-2004 14:30:00
15-Jan-2004 00:00:00,-0.484337919178408,08:30,15-Jan-2004 08:30:00,15-Jan-2004 14:30:00
22-Jan-2004 00:00:00,-0.208679986101041,08:30,22-Jan-2004 08:30:00,22-Jan-2004 14:30:00
29-Jan-2004 00:00:00,0.202389883254568,08:30,29-Jan-2004 08:30:00,29-Jan-2004 14:30:00
05-Feb-2004 00:00:00,0.867626500962093,08:30,05-Feb-2004 08:30:00,05-Feb-2004 14:30:00
12-Feb-2004 00:00:00,1.07403506103524,08:30,12-Feb-2004 08:30:00,12-Feb-2004 14:30:00
19-Feb-2004 00:00:00,-0.486842311978393,08:30,19-Feb-2004 08:30:00,19-Feb-2004 14:30:00
26-Feb-2004 00:00:00,0.33116226652819,08:30,26-Feb-2004 08:30:00,26-Feb-2004 14:30:00
04-Mar-2004 00:00:00,-0.0599889438135821,08:30,04-Mar-2004 08:30:00,04-Mar-2004 14:30:00
11-Mar-2004 00:00:00,-0.144905332240967,08:30,11-Mar-2004 08:30:00,11-Mar-2004 14:30:00
18-Mar-2004 00:00:00,-0.407691851160277,08:30,18-Mar-2004 08:30:00,18-Mar-2004 14:30:00
25-Mar-2004 00:00:00,0.0731515664367567,08:30,25-Mar-2004 08:30:00,25-Mar-2004 14:30:00
01-Apr-2004 00:00:00,0.171580027645455,08:30,01-Apr-2004 08:30:00,01-Apr-2004 15:30:00
08-Apr-2004 00:00:00,-0.644793783456492,08:30,08-Apr-2004 08:30:00,08-Apr-2004 14:30:00
15-Apr-2004 00:00:00,1.5997245822599,08:30,15-Apr-2004 08:30:00,15-Apr-2004 14:30:00
22-Apr-2004 00:00:00,0.727205779083889,08:30,22-Apr-2004 08:30:00,22-Apr-2004 14:30:00
29-Apr-2004 00:00:00,-0.247876645505447,08:30,29-Apr-2004 08:30:00,29-Apr-2004 14:30:00
06-May-2004 00:00:00,-1.16943495420674,08:30,06-May-2004 08:30:00,06-May-2004 14:30:00
13-May-2004 00:00:00,0.355274327439672,08:30,13-May-2004 08:30:00,13-May-2004 14:30:00
20-May-2004 00:00:00,0.970714297612619,08:30,20-May-2004 08:30:00,20-May-2004 14:30:00
27-May-2004 00:00:00,0.50885767194105,08:30,27-May-2004 08:30:00,27-May-2004 14:30:00
03-Jun-2004 00:00:00,0.173152553357073,08:30,03-Jun-2004 08:30:00,03-Jun-2004 14:30:00
10-Jun-2004 00:00:00,0.966229687249856,08:30,10-Jun-2004 08:30:00,10-Jun-2004 14:30:00
17-Jun-2004 00:00:00,-0.260689817970486,08:30,17-Jun-2004 08:30:00,17-Jun-2004 14:30:00
24-Jun-2004 00:00:00,0.470418154545937,08:30,24-Jun-2004 08:30:00,24-Jun-2004 14:30:00
01-Jul-2004 00:00:00,0.490686263717906,08:30,01-Jul-2004 08:30:00,01-Jul-2004 14:30:00
08-Jul-2004 00:00:00,-1.72739037336609,08:30,08-Jul-2004 08:30:00,08-Jul-2004 14:30:00
15-Jul-2004 00:00:00,0.307457897467872,08:30,15-Jul-2004 08:30:00,15-Jul-2004 14:30:00
22-Jul-2004 00:00:00,-0.708393712237494,08:30,22-Jul-2004 08:30:00,22-Jul-2004 14:30:00
29-Jul-2004 00:00:00,0.243159068370595,08:30,29-Jul-2004 08:30:00,29-Jul-2004 14:30:00
05-Aug-2004 00:00:00,-0.312233716295749,08:30,05-Aug-2004 08:30:00,05-Aug-2004 14:30:00
12-Aug-2004 00:00:00,-0.292839232519126,08:30,12-Aug-2004 08:30:00,12-Aug-2004 14:30:00
19-Aug-2004 00:00:00,-0.232966772091587,08:30,19-Aug-2004 08:30:00,19-Aug-2004 14:30:00
26-Aug-2004 00:00:00,0.380725947290675,08:30,26-Aug-2004 08:30:00,26-Aug-2004 14:30:00
02-Sep-2004 00:00:00,1.19558547437403,08:30,02-Sep-2004 08:30:00,02-Sep-2004 14:30:00
09-Sep-2004 00:00:00,-1.59454107158087,08:30,09-Sep-2004 08:30:00,09-Sep-2004 14:30:00
16-Sep-2004 00:00:00,-0.54805433134546,08:30,16-Sep-2004 08:30:00,16-Sep-2004 14:30:00
23-Sep-2004 00:00:00,0.792087025111398,08:30,23-Sep-2004 08:30:00,23-Sep-2004 14:30:00
30-Sep-2004 00:00:00,1.41311819781454,08:30,30-Sep-2004 08:30:00,30-Sep-2004 14:30:00
07-Oct-2004 00:00:00,-1.20851513022511,08:30,07-Oct-2004 08:30:00,07-Oct-2004 14:30:00
14-Oct-2004 00:00:00,0.794940868069518,08:30,14-Oct-2004 08:30:00,14-Oct-2004 14:30:00
21-Oct-2004 00:00:00,-0.938506641370957,08:30,21-Oct-2004 08:30:00,21-Oct-2004 14:30:00
28-Oct-2004 00:00:00,0.790863949557916,08:30,28-Oct-2004 08:30:00,28-Oct-2004 14:30:00
04-Nov-2004 00:00:00,-0.513342282303813,08:30,04-Nov-2004 08:30:00,04-Nov-2004 14:30:00
11-Nov-2004 00:00:00,-0.226676669245114,08:30,11-Nov-2004 08:30:00,11-Nov-2004 14:30:00
18-Nov-2004 00:00:00,0.103670213580755,08:30,18-Nov-2004 08:30:00,18-Nov-2004 14:30:00
25-Nov-2004 00:00:00,-0.64677400101927,08:30,25-Nov-2004 08:30:00,25-Nov-2004 14:30:00
02-Dec-2004 00:00:00,1.04520542298891,08:30,02-Dec-2004 08:30:00,02-Dec-2004 14:30:00
09-Dec-2004 00:00:00,1.23414147515518,08:30,09-Dec-2004 08:30:00,09-Dec-2004 14:30:00
16-Dec-2004 00:00:00,-1.43985113491205,08:30,16-Dec-2004 08:30:00,16-Dec-2004 14:30:00
23-Dec-2004 00:00:00,-0.00425164359067025,08:30,23-Dec-2004 08:30:00,23-Dec-2004 14:30:00
30-Dec-2004 00:00:00,-0.377406170788372,08:30,30-Dec-2004 08:30:00,30-Dec-2004 14:30:00
06-Jan-2005 00:00:00,1.79343645325406,08:30,06-Jan-2005 08:30:00,06-Jan-2005 14:30:00
13-Jan-2005 00:00:00,1.50199502136748,08:30,13-Jan-2005 08:30:00,13-Jan-2005 14:30:00
20-Jan-2005 00:00:00,-1.44375332834459,08:30,20-Jan-2005 08:30:00,20-Jan-2005 14:30:00
27-Jan-2005 00:00:00,-0.397732521653363,08:30,27-Jan-2005 08:30:00,27-Jan-2005 14:30:00
03-Feb-2005 00:00:00,-0.796396910395089,08:30,03-Feb-2005 08:30:00,03-Feb-2005 14:30:00
10-Feb-2005 00:00:00,-1.37479516380548,08:30,10-Feb-2005 08:30:00,10-Feb-2005 14:30:00
17-Feb-2005 00:00:00,-0.811423267194999,08:30,17-Feb-2005 08:30:00,17-Feb-2005 14:30:00
24-Feb-2005 00:00:00,0.276240350007599,08:30,24-Feb-2005 08:30:00,24-Feb-2005 14:30:00
03-Mar-2005 00:00:00,-0.107281198548175,08:30,03-Mar-2005 08:30:00,03-Mar-2005 14:30:00
10-Mar-2005 00:00:00,0.993195591119459,08:30,10-Mar-2005 08:30:00,10-Mar-2005 14:30:00
17-Mar-2005 00:00:00,0.0919636332831545,08:30,17-Mar-2005 08:30:00,17-Mar-2005 14:30:00
24-Mar-2005 00:00:00,0.461798383978547,08:30,24-Mar-2005 08:30:00,24-Mar-2005 14:30:00
31-Mar-2005 00:00:00,1.65505419063166,08:30,31-Mar-2005 08:30:00,31-Mar-2005 15:30:00
07-Apr-2005 00:00:00,0.131742709617793,08:30,07-Apr-2005 08:30:00,07-Apr-2005 14:30:00
14-Apr-2005 00:00:00,0.0551548832926834,08:30,14-Apr-2005 08:30:00,14-Apr-2005 14:30:00
21-Apr-2005 00:00:00,-1.91061873961613,08:30,21-Apr-2005 08:30:00,21-Apr-2005 14:30:00
28-Apr-2005 00:00:00,0.0568438923903472,08:30,28-Apr-2005 08:30:00,28-Apr-2005 14:30:00
05-May-2005 00:00:00,0.62609819999614,08:30,05-May-2005 08:30:00,05-May-2005 14:30:00
12-May-2005 00:00:00,0.730933247437355,08:30,12-May-2005 08:30:00,12-May-2005 14:30:00
19-May-2005 00:00:00,-0.58969714185683,08:30,19-May-2005 08:30:00,19-May-2005 14:30:00
26-May-2005 00:00:00,-0.196565713952277,08:30,26-May-2005 08:30:00,26-May-2005 14:30:00
02-Jun-2005 00:00:00,1.49587964360008,08:30,02-Jun-2005 08:30:00,02-Jun-2005 14:30:00
09-Jun-2005 00:00:00,-0.152884444185104,08:30,09-Jun-2005 08:30:00,09-Jun-2005 14:30:00
16-Jun-2005 00:00:00,0.195109671626706,08:30,16-Jun-2005 08:30:00,16-Jun-2005 14:30:00
23-Jun-2005 00:00:00,-0.936875873966318,08:30,23-Jun-2005 08:30:00,23-Jun-2005 14:30:00
30-Jun-2005 00:00:00,-0.854755086804032,08:30,30-Jun-2005 08:30:00,30-Jun-2005 14:30:00
07-Jul-2005 00:00:00,0.026034036781235,08:30,07-Jul-2005 08:30:00,07-Jul-2005 14:30:00
14-Jul-2005 00:00:00,0.77443979212546,08:30,14-Jul-2005 08:30:00,14-Jul-2005 14:30:00
21-Jul-2005 00:00:00,-1.46349726227935,08:30,21-Jul-2005 08:30:00,21-Jul-2005 14:30:00
28-Jul-2005 00:00:00,-0.375484194918616,08:30,28-Jul-2005 08:30:00,28-Jul-2005 14:30:00
04-Aug-2005 00:00:00,-0.224463484910243,08:30,04-Aug-2005 08:30:00,04-Aug-2005 14:30:00
11-Aug-2005 00:00:00,-0.383172098397638,08:30,11-Aug-2005 08:30:00,11-Aug-2005 14:30:00
18-Aug-2005 00:00:00,0.312233716295749,08:30,18-Aug-2005 08:30:00,18-Aug-2005 14:30:00
25-Aug-2005 00:00:00,0.0335472151811898,08:30,25-Aug-2005 08:30:00,25-Aug-2005 14:30:00
01-Sep-2005 00:00:00,0.271813981337858,08:30,01-Sep-2005 08:30:00,01-Sep-2005 14:30:00
08-Sep-2005 00:00:00,-0.0404197349578913,08:30,08-Sep-2005 08:30:00,08-Sep-2005 14:30:00
15-Sep-2005 00:00:00,0.560168603494221,08:30,15-Sep-2005 08:30:00,15-Sep-2005 14:30:00
22-Sep-2005 00:00:00,-1.28941284183391,08:30,22-Sep-2005 08:30:00,22-Sep-2005 14:30:00
29-Sep-2005 00:00:00,-3.7903111402371,08:30,29-Sep-2005 08:30:00,29-Sep-2005 14:30:00
06-Oct-2005 00:00:00,1.81318038718882,08:30,06-Oct-2005 08:30:00,06-Oct-2005 14:30:00
13-Oct-2005 00:00:00,1.64870584609216,08:30,13-Oct-2005 08:30:00,13-Oct-2005 14:30:00
20-Oct-2005 00:00:00,-0.513575249075903,08:30,20-Oct-2005 08:30:00,20-Oct-2005 14:30:00
27-Oct-2005 00:00:00,-0.785272747027717,08:30,27-Oct-2005 08:30:00,27-Oct-2005 14:30:00
03-Nov-2005 00:00:00,-0.365466623718676,08:30,03-Nov-2005 08:30:00,03-Nov-2005 14:30:00
10-Nov-2005 00:00:00,0.214504155403328,08:30,10-Nov-2005 08:30:00,10-Nov-2005 14:30:00
17-Nov-2005 00:00:00,-1.13390752146278,08:30,17-Nov-2005 08:30:00,17-Nov-2005 14:30:00
24-Nov-2005 00:00:00,1.38096878326591,08:30,24-Nov-2005 08:30:00,24-Nov-2005 14:30:00
01-Dec-2005 00:00:00,-0.244964560854305,08:30,01-Dec-2005 08:30:00,01-Dec-2005 14:30:00
08-Dec-2005 00:00:00,0.51771040928053,08:30,08-Dec-2005 08:30:00,08-Dec-2005 14:30:00
15-Dec-2005 00:00:00,0.544093896219901,08:30,15-Dec-2005 08:30:00,15-Dec-2005 14:30:00
22-Dec-2005 00:00:00,-0.401401748313804,08:30,22-Dec-2005 08:30:00,22-Dec-2005 14:30:00
29-Dec-2005 00:00:00,0.044263686697401,08:30,29-Dec-2005 08:30:00,29-Dec-2005 14:30:00
05-Jan-2006 00:00:00,-1.74125189630554,08:30,05-Jan-2006 08:30:00,05-Jan-2006 14:30:00
12-Jan-2006 00:00:00,-0.495869774396944,08:30,12-Jan-2006 08:30:00,12-Jan-2006 14:30:00
19-Jan-2006 00:00:00,-2.5393378157983,08:30,19-Jan-2006 08:30:00,19-Jan-2006 14:30:00
26-Jan-2006 00:00:00,-1.07985923033753,08:30,26-Jan-2006 08:30:00,26-Jan-2006 14:30:00
02-Feb-2006 00:00:00,-1.16483386045794,08:30,02-Feb-2006 08:30:00,02-Feb-2006 14:30:00
09-Feb-2006 00:00:00,-0.399363289058005,08:30,09-Feb-2006 08:30:00,09-Feb-2006 14:30:00
16-Feb-2006 00:00:00,0.709325579325858,08:30,16-Feb-2006 08:30:00,16-Feb-2006 14:30:00
23-Feb-2006 00:00:00,-1.24089751154584,08:30,23-Feb-2006 08:30:00,23-Feb-2006 14:30:00
02-Mar-2006 00:00:00,0.386491874899944,08:30,02-Mar-2006 08:30:00,02-Mar-2006 14:30:00
09-Mar-2006 00:00:00,0.659587173484305,08:30,09-Mar-2006 08:30:00,09-Mar-2006 14:30:00
16-Mar-2006 00:00:00,0.55050048245242,08:30,16-Mar-2006 08:30:00,16-Mar-2006 14:30:00
23-Mar-2006 00:00:00,-0.247119503496151,08:30,23-Mar-2006 08:30:00,23-Mar-2006 14:30:00
30-Mar-2006 00:00:00,-0.113338334622559,08:30,30-Mar-2006 08:30:00,30-Mar-2006 15:30:00
06-Apr-2006 00:00:00,-0.412409428295133,08:30,06-Apr-2006 08:30:00,06-Apr-2006 14:30:00
13-Apr-2006 00:00:00,0.627321275549622,08:30,13-Apr-2006 08:30:00,13-Apr-2006 14:30:00
20-Apr-2006 00:00:00,-0.39726658810918,08:30,20-Apr-2006 08:30:00,20-Apr-2006 14:30:00
27-Apr-2006 00:00:00,0.559411461484925,08:30,27-Apr-2006 08:30:00,27-Apr-2006 14:30:00
04-May-2006 00:00:00,0.576418035847609,08:30,04-May-2006 08:30:00,04-May-2006 14:30:00
11-May-2006 00:00:00,0.447063235643755,08:30,11-May-2006 08:30:00,11-May-2006 14:30:00
18-May-2006 00:00:00,2.81115179713616,08:30,18-May-2006 08:30:00,18-May-2006 14:30:00
25-May-2006 00:00:00,0.61002349272182,08:30,25-May-2006 08:30:00,25-May-2006 14:30:00
01-Jun-2006 00:00:00,0.813869418301959,08:30,01-Jun-2006 08:30:00,01-Jun-2006 14:30:00
08-Jun-2006 00:00:00,-1.58021361509724,08:30,08-Jun-2006 08:30:00,08-Jun-2006 14:30:00
15-Jun-2006 00:00:00,-1.46798187264211,08:30,15-Jun-2006 08:30:00,15-Jun-2006 14:30:00
22-Jun-2006 00:00:00,0,08:30,22-Jun-2006 08:30:00,22-Jun-2006 14:30:00
29-Jun-2006 00:00:00,0.253992023272852,08:30,29-Jun-2006 08:30:00,29-Jun-2006 14:30:00
06-Jul-2006 00:00:00,-0.121084479794603,08:30,06-Jul-2006 08:30:00,06-Jul-2006 14:30:00
13-Jul-2006 00:00:00,0.65708278068432,08:30,13-Jul-2006 08:30:00,13-Jul-2006 14:30:00
20-Jul-2006 00:00:00,-0.936351698729111,08:30,20-Jul-2006 08:30:00,20-Jul-2006 14:30:00
27-Jul-2006 00:00:00,-0.766577163567366,08:30,27-Jul-2006 08:30:00,27-Jul-2006 14:30:00
03-Aug-2006 00:00:00,0.435181930267084,08:30,03-Aug-2006 08:30:00,03-Aug-2006 14:30:00
10-Aug-2006 00:00:00,0.287946930305203,08:30,10-Aug-2006 08:30:00,10-Aug-2006 14:30:00
17-Aug-2006 00:00:00,-0.270649147477401,08:30,17-Aug-2006 08:30:00,17-Aug-2006 14:30:00
24-Aug-2006 00:00:00,-0.123530630901563,08:30,24-Aug-2006 08:30:00,24-Aug-2006 14:30:00
31-Aug-2006 00:00:00,0.0716955241111856,08:30,31-Aug-2006 08:30:00,31-Aug-2006 14:30:00
07-Sep-2006 00:00:00,-0.340713904183947,08:30,07-Sep-2006 08:30:00,07-Sep-2006 14:30:00
14-Sep-2006 00:00:00,-0.388297367383651,08:30,14-Sep-2006 08:30:00,14-Sep-2006 14:30:00
21-Sep-2006 00:00:00,0.389403959551087,08:30,21-Sep-2006 08:30:00,21-Sep-2006 14:30:00
28-Sep-2006 00:00:00,0.0478164299717998,08:30,28-Sep-2006 08:30:00,28-Sep-2006 14:30:00
05-Oct-2006 00:00:00,-0.830701267585575,08:30,05-Oct-2006 08:30:00,05-Oct-2006 14:30:00
12-Oct-2006 00:00:00,-0.209378886417316,08:30,12-Oct-2006 08:30:00,12-Oct-2006 14:30:00
19-Oct-2006 00:00:00,-0.640658623251865,08:30,19-Oct-2006 08:30:00,19-Oct-2006 14:30:00
26-Oct-2006 00:00:00,0.0859647389017956,08:30,26-Oct-2006 08:30:00,26-Oct-2006 14:30:00
02-Nov-2006 00:00:00,1.0121241413519,08:30,02-Nov-2006 08:30:00,02-Nov-2006 14:30:00
09-Nov-2006 00:00:00,-0.610838876424141,08:30,09-Nov-2006 08:30:00,09-Nov-2006 14:30:00
16-Nov-2006 00:00:00,-0.259874434268165,08:30,16-Nov-2006 08:30:00,16-Nov-2006 14:30:00
23-Nov-2006 00:00:00,0.624642157670569,08:30,23-Nov-2006 08:30:00,23-Nov-2006 14:30:00
30-Nov-2006 00:00:00,2.28854908564171,08:30,30-Nov-2006 08:30:00,30-Nov-2006 14:30:00
07-Dec-2006 00:00:00,-0.0946427511622073,08:30,07-Dec-2006 08:30:00,07-Dec-2006 14:30:00
14-Dec-2006 00:00:00,-0.961803318580118,08:30,14-Dec-2006 08:30:00,14-Dec-2006 14:30:00
21-Dec-2006 00:00:00,-0.134887761041027,08:30,21-Dec-2006 08:30:00,21-Dec-2006 14:30:00
28-Dec-2006 00:00:00,-0.110484491664435,08:30,28-Dec-2006 08:30:00,28-Dec-2006 14:30:00
04-Jan-2007 00:00:00,0.66145090766104,08:30,04-Jan-2007 08:30:00,04-Jan-2007 14:30:00
11-Jan-2007 00:00:00,-1.39780063254952,08:30,11-Jan-2007 08:30:00,11-Jan-2007 14:30:00
18-Jan-2007 00:00:00,-1.24707113100626,08:30,18-Jan-2007 08:30:00,18-Jan-2007 14:30:00
25-Jan-2007 00:00:00,0.973684623956789,08:30,25-Jan-2007 08:30:00,25-Jan-2007 14:30:00
01-Feb-2007 00:00:00,-0.554053225726816,08:30,01-Feb-2007 08:30:00,01-Feb-2007 14:30:00
08-Feb-2007 00:00:00,-0.067968055757719,08:30,08-Feb-2007 08:30:00,08-Feb-2007 14:30:00
15-Feb-2007 00:00:00,2.54172572521224,08:30,15-Feb-2007 08:30:00,15-Feb-2007 14:30:00
22-Feb-2007 00:00:00,0.344732581002525,08:30,22-Feb-2007 08:30:00,22-Feb-2007 14:30:00
01-Mar-2007 00:00:00,0.627204792163576,08:30,01-Mar-2007 08:30:00,01-Mar-2007 14:30:00
08-Mar-2007 00:00:00,-0.173327278436141,08:30,08-Mar-2007 08:30:00,08-Mar-2007 14:30:00
15-Mar-2007 00:00:00,-0.571700458712753,08:30,15-Mar-2007 08:30:00,15-Mar-2007 13:30:00
22-Mar-2007 00:00:00,-0.367388599588432,08:30,22-Mar-2007 08:30:00,22-Mar-2007 13:30:00
29-Mar-2007 00:00:00,-0.592376259735883,08:30,29-Mar-2007 08:30:00,29-Mar-2007 14:30:00
05-Apr-2007 00:00:00,0.375309469839548,08:30,05-Apr-2007 08:30:00,05-Apr-2007 14:30:00
12-Apr-2007 00:00:00,1.28486998977812,08:30,12-Apr-2007 08:30:00,12-Apr-2007 14:30:00
19-Apr-2007 00:00:00,1.04025487908196,08:30,19-Apr-2007 08:30:00,19-Apr-2007 14:30:00
26-Apr-2007 00:00:00,-0.495054390694623,08:30,26-Apr-2007 08:30:00,26-Apr-2007 14:30:00
03-May-2007 00:00:00,-1.11853171450473,08:30,03-May-2007 08:30:00,03-May-2007 14:30:00
10-May-2007 00:00:00,-1.101408656756,08:30,10-May-2007 08:30:00,10-May-2007 14:30:00
17-May-2007 00:00:00,-1.08626581657005,08:30,17-May-2007 08:30:00,17-May-2007 14:30:00
24-May-2007 00:00:00,0.303148012184177,08:30,24-May-2007 08:30:00,24-May-2007 14:30:00
31-May-2007 00:00:00,-0.105766914529579,08:30,31-May-2007 08:30:00,31-May-2007 14:30:00
07-Jun-2007 00:00:00,-0.136751495217762,08:30,07-Jun-2007 08:30:00,07-Jun-2007 14:30:00
14-Jun-2007 00:00:00,-0.0866636392180704,08:30,14-Jun-2007 08:30:00,14-Jun-2007 14:30:00
21-Jun-2007 00:00:00,0.703151959865432,08:30,21-Jun-2007 08:30:00,21-Jun-2007 14:30:00
28-Jun-2007 00:00:00,-0.177811888798904,08:30,28-Jun-2007 08:30:00,28-Jun-2007 14:30:00
05-Jul-2007 00:00:00,0.0401867681857986,08:30,05-Jul-2007 08:30:00,05-Jul-2007 14:30:00
12-Jul-2007 00:00:00,-0.534134566712986,08:30,12-Jul-2007 08:30:00,12-Jul-2007 14:30:00
19-Jul-2007 00:00:00,-0.640658623251865,08:30,19-Jul-2007 08:30:00,19-Jul-2007 14:30:00
26-Jul-2007 00:00:00,-0.468670903755252,08:30,26-Jul-2007 08:30:00,26-Jul-2007 14:30:00
02-Aug-2007 00:00:00,-0.190741544649986,08:30,02-Aug-2007 08:30:00,02-Aug-2007 14:30:00
09-Aug-2007 00:00:00,0.302274386788834,08:30,09-Aug-2007 08:30:00,09-Aug-2007 14:30:00
16-Aug-2007 00:00:00,0.501169768462028,08:30,16-Aug-2007 08:30:00,16-Aug-2007 14:30:00
23-Aug-2007 00:00:00,0.17187123611057,08:30,23-Aug-2007 08:30:00,23-Aug-2007 14:30:00
30-Aug-2007 00:00:00,0.712703597521189,08:30,30-Aug-2007 08:30:00,30-Aug-2007 14:30:00
06-Sep-2007 00:00:00,-0.660053107028491,08:30,06-Sep-2007 08:30:00,06-Sep-2007 14:30:00
13-Sep-2007 00:00:00,-0.392781977746417,08:30,13-Sep-2007 08:30:00,13-Sep-2007 14:30:00
20-Sep-2007 00:00:00,-0.653122345558764,08:30,20-Sep-2007 08:30:00,20-Sep-2007 14:30:00
27-Sep-2007 00:00:00,-1.12406467534191,08:30,27-Sep-2007 08:30:00,27-Sep-2007 14:30:00
04-Oct-2007 00:00:00,0.306118338528344,08:30,04-Oct-2007 08:30:00,04-Oct-2007 14:30:00
11-Oct-2007 00:00:00,-0.510313714266622,08:30,11-Oct-2007 08:30:00,11-Oct-2007 14:30:00
18-Oct-2007 00:00:00,1.44893683902363,08:30,18-Oct-2007 08:30:00,18-Oct-2007 14:30:00
25-Oct-2007 00:00:00,0.579563087270847,08:30,25-Oct-2007 08:30:00,25-Oct-2007 14:30:00
01-Nov-2007 00:00:00,-0.232966772091587,08:30,01-Nov-2007 08:30:00,01-Nov-2007 13:30:00
08-Nov-2007 00:00:00,-0.619342163605485,08:30,08-Nov-2007 08:30:00,08-Nov-2007 14:30:00
15-Nov-2007 00:00:00,1.14840970302548,08:30,15-Nov-2007 08:30:00,15-Nov-2007 14:30:00
22-Nov-2007 00:00:00,0.00710548654879423,08:30,22-Nov-2007 08:30:00,22-Nov-2007 14:30:00
29-Nov-2007 00:00:00,1.10659216743504,08:30,29-Nov-2007 08:30:00,29-Nov-2007 14:30:00
06-Dec-2007 00:00:00,0.123239422436449,08:30,06-Dec-2007 08:30:00,06-Dec-2007 14:30:00
13-Dec-2007 00:00:00,-0.0782185937297514,08:30,13-Dec-2007 08:30:00,13-Dec-2007 14:30:00
20-Dec-2007 00:00:00,0.646657517633223,08:30,20-Dec-2007 08:30:00,20-Dec-2007 14:30:00
27-Dec-2007 00:00:00,0.478688474955188,08:30,27-Dec-2007 08:30:00,27-Dec-2007 14:30:00
03-Jan-2008 00:00:00,-0.549801582136145,08:30,03-Jan-2008 08:30:00,03-Jan-2008 14:30:00
10-Jan-2008 00:00:00,-0.969200013594026,08:30,10-Jan-2008 08:30:00,10-Jan-2008 14:30:00
17-Jan-2008 00:00:00,-1.88493415299303,08:30,17-Jan-2008 08:30:00,17-Jan-2008 14:30:00
24-Jan-2008 00:00:00,-1.28131724650373,08:30,24-Jan-2008 08:30:00,24-Jan-2008 14:30:00
31-Jan-2008 00:00:00,3.23951944931957,08:30,31-Jan-2008 08:30:00,31-Jan-2008 14:30:00
07-Feb-2008 00:00:00,0.836292470115774,08:30,07-Feb-2008 08:30:00,07-Feb-2008 14:30:00
14-Feb-2008 00:00:00,-0.0189285502324408,08:30,14-Feb-2008 08:30:00,14-Feb-2008 14:30:00
21-Feb-2008 00:00:00,0.067968055757719,08:30,21-Feb-2008 08:30:00,21-Feb-2008 14:30:00
28-Feb-2008 00:00:00,1.17269648901603,08:30,28-Feb-2008 08:30:00,28-Feb-2008 14:30:00
06-Mar-2008 00:00:00,-0.642347632349528,08:30,06-Mar-2008 08:30:00,06-Mar-2008 14:30:00
13-Mar-2008 00:00:00,-0.224230518138154,08:30,13-Mar-2008 08:30:00,13-Mar-2008 13:30:00
20-Mar-2008 00:00:00,0.752890365706988,08:30,20-Mar-2008 08:30:00,20-Mar-2008 13:30:00
27-Mar-2008 00:00:00,-0.361447946900098,08:30,27-Mar-2008 08:30:00,27-Mar-2008 13:30:00
03-Apr-2008 00:00:00,2.35733252510175,08:30,03-Apr-2008 08:30:00,03-Apr-2008 14:30:00
10-Apr-2008 00:00:00,-1.55796528836249,08:30,10-Apr-2008 08:30:00,10-Apr-2008 14:30:00
17-Apr-2008 00:00:00,0.0535241158880411,08:30,17-Apr-2008 08:30:00,17-Apr-2008 14:30:00
24-Apr-2008 00:00:00,-1.98446920636916,08:30,24-Apr-2008 08:30:00,24-Apr-2008 14:30:00
01-May-2008 00:00:00,1.04503069790984,08:30,01-May-2008 08:30:00,01-May-2008 14:30:00
